file,path,group,format,channel,zero_offset_applied_MPa,n_total,dt,duration_s,baseline_MPa,noise_sigma_MPa,noise_rms_MPa,peak_MPa,peak_minus_baseline_MPa,snr,event_start_s,event_end_s,event_width_s,analysis_start_s,analysis_end_s,analysis_points,rise_time_ms,required_bw_Hz,freq_resolution_Hz,nyquist_Hz,f90_Hz,f95_Hz,f99_Hz,f999_Hz,flags,zero_offset,zero_window_std
037_190℃_020_1.5mm.csv,C:/Users/0uh2j/Desktop/実験データ2026/01_本実験データ/202603-4 - 本実験圧力データ/202606・08-実験データ再々/202606・08-直接式樹脂圧力本実験データ再々\1.0～2.0mm\csv\1.5mm\190℃\037_190℃_020_1.5mm.csv,1.0～2.0mm_csv_1.5mm_190℃,nr500,V04,-0.7278800016082824,1000000,4.9999999999999996e-06,5.0,0.02787999862805013,0.08895595934987068,0.059304009720683094,13.587880135122687,13.560000136494637,152.43498283416972,2.79594,3.75844,0.9624999999999999,2.555315,3.999065,288751,440.73999999999995,0.7941189817125743,0.6926382938933545,100000.00000000001,1.385276587786709,2.0779148816800634,4.8484680572534815,11.774850996187027,ok,3.9968028886505634e-17,0.08424906225254623
038_190℃_020_1.5mm.csv,C:/Users/0uh2j/Desktop/実験データ2026/01_本実験データ/202603-4 - 本実験圧力データ/202606・08-実験データ再々/202606・08-直接式樹脂圧力本実験データ再々\1.0～2.0mm\csv\1.5mm\190℃\038_190℃_020_1.5mm.csv,1.0～2.0mm_csv_1.5mm_190℃,nr500,V03,-0.1314199999626726,1000000,4.9999999999999996e-06,5.0,0.07141999944113195,0.11860800218163058,0.029652004860341547,16.791420085793362,16.72000008635223,140.9685668657333,2.7322749999999996,3.727775,0.9954999999999999,2.4833999999999996,3.97665,298651,535.7599999999999,0.6532775869792445,0.669677985340749,100000.00000000001,1.339355970681498,2.0090339560222468,4.687745897385243,10.045169780111234,ok,1.7763568394002505e-18,0.04765273874953045
038_190℃_020_1.5mm.csv,C:/Users/0uh2j/Desktop/実験データ2026/01_本実験データ/202603-4 - 本実験圧力データ/202606・08-実験データ再々/202606・08-直接式樹脂圧力本実験データ再々\1.0～2.0mm\csv\1.5mm\190℃\038_190℃_020_1.5mm.csv,1.0～2.0mm_csv_1.5mm_190℃,nr500,V04,-0.8456400012969971,1000000,4.9999999999999996e-06,5.0,0.02563997864723211,0.0889560698121786,0.059304009720683094,13.565639553070069,13.539999574422836,152.20995715088497,2.8100249999999996,3.800785,0.9907599999999999,2.5623349999999996,4.048475,297229,439.49999999999994,0.7963594994311718,0.6728818520400096,100000.00000000001,2.018645556120029,2.6915274081600384,4.710172964280067,12.111873336720173,multiple_events(7),5.329070518200751e-17,0.07881237671389471
039_190℃_020_1.5mm.csv,C:/Users/0uh2j/Desktop/実験データ2026/01_本実験データ/202603-4 - 本実験圧力データ/202606・08-実験データ再々/202606・08-直接式樹脂圧力本実験データ再々\1.0～2.0mm\csv\1.5mm\190℃\039_190℃_020_1.5mm.csv,1.0～2.0mm_csv_1.5mm_190℃,nr500,V03,-0.14727999911177903,1000000,4.9999999999999996e-06,5.0,0.047280001346953204,0.11860799182578921,0.05930398210510611,16.7672794078337,16.71999940648675,140.96857344187225,2.7382299999999997,3.7309949999999996,0.9927649999999999,2.4900399999999996,3.9791849999999998,297830,536.9999999999999,0.6517690875232776,0.6715240237719504,100000.00000000001,1.3430480475439008,2.0145720713158513,4.700668166403653,10.072860356579255,ok,-8.881784197001253e-18,0.04679958855425516
039_190℃_020_1.5mm.csv,C:/Users/0uh2j/Desktop/実験データ2026/01_本実験データ/202603-4 - 本実験圧力データ/202606・08-実験データ再々/202606・08-直接式樹脂圧力本実験データ再々\1.0～2.0mm\csv\1.5mm\190℃\039_190℃_020_1.5mm.csv,1.0～2.0mm_csv_1.5mm_190℃,nr500,V04,-0.9552799950540066,1000000,4.9999999999999996e-06,5.0,0.015280027240514804,0.11860801944136619,0.029652060091495513,13.735279966443777,13.719999939203262,115.67514577701668,2.8139849999999997,3.71724,0.9032549999999999,2.58817,3.9430549999999998,270978,445.99999999999994,0.7847533632286996,0.7380672969761384,100000.00000000001,1.4761345939522768,2.214201890928415,5.166471078832968,11.809076751618214,ok,4.9737991503207014e-17,0.08551094115176534
040_190℃_020_1.5mm.csv,C:/Users/0uh2j/Desktop/実験データ2026/01_本実験データ/202603-4 - 本実験圧力データ/202606・08-実験データ再々/202606・08-直接式樹脂圧力本実験データ再々\1.0～2.0mm\csv\1.5mm\190℃\040_190℃_020_1.5mm.csv,1.0～2.0mm_csv_1.5mm_190℃,nr500,V03,-0.1694599981815554,1000000,4.9999999999999996e-06,5.0,0.04945999713847413,0.08895600077323615,0.05930398210510611,16.869459569028113,16.81999957188964,189.08223645042963,2.71467,3.7609299999999997,1.04626,2.453105,4.022494999999999,313879,534.7599999999999,0.6544992146009425,0.6371882158411363,100000.00000000001,1.2743764316822725,1.911564647523409,4.460317510887954,10.19501145345818,ok,-6.217248937900877e-18,0.04590978444963861
040_190℃_020_1.5mm.csv,C:/Users/0uh2j/Desktop/実験データ2026/01_本実験データ/202603-4 - 本実験圧力データ/202606・08-実験データ再々/202606・08-直接式樹脂圧力本実験データ再々\1.0～2.0mm\csv\1.5mm\190℃\040_190℃_020_1.5mm.csv,1.0～2.0mm_csv_1.5mm_190℃,nr500,V04,-1.0871600104123353,1000000,4.9999999999999996e-06,5.0,0.04715998895466322,0.11860801944136619,0.029652060091495513,13.667160172536969,13.620000183582306,114.83203452626022,2.82142,3.74068,0.91926,2.591605,3.9704949999999997,275779,453.49999999999994,0.7717750826901875,0.7252183813850946,100000.00000000001,1.4504367627701893,2.175655144155284,5.076528669695662,12.328712483546608,ok,-5.329070518200751e-17,0.08297429906147283
041_190℃_040_1.5mm.csv,C:/Users/0uh2j/Desktop/実験データ2026/01_本実験データ/202603-4 - 本実験圧力データ/202606・08-実験データ再々/202606・08-直接式樹脂圧力本実験データ再々\1.0～2.0mm\csv\1.5mm\190℃\041_190℃_040_1.5mm.csv,1.0～2.0mm_csv_1.5mm_190℃,nr500,V03,-0.4563400004245341,1000000,4.9999999999999996e-06,5.0,0.056340009365230814,0.08895601458102464,0.059304009720683094,15.636340067181736,15.580000057816505,175.1427391525688,2.317755,2.9442549999999996,0.6265,2.16113,3.1008799999999996,187951,256.48499999999996,1.3646022184533209,1.064107134306282,100000.00000000001,3.192321402918846,4.256428537225128,7.4487499401439745,17.025714148900512,ok,1.509903313490213e-17,0.04849540951752749
041_190℃_040_1.5mm.csv,C:/Users/0uh2j/Desktop/実験データ2026/01_本実験データ/202603-4 - 本実験圧力データ/202606・08-実験データ再々/202606・08-直接式樹脂圧力本実験データ再々\1.0～2.0mm\csv\1.5mm\190℃\041_190℃_040_1.5mm.csv,1.0～2.0mm_csv_1.5mm_190℃,nr500,V04,-2.0056000240147114,1000000,4.9999999999999996e-06,5.0,0.04560007527470589,0.08895618027448654,0.05930412018299103,12.465600062161684,12.419999986886978,139.61930411763814,2.371505,2.993765,0.6222599999999999,2.21594,3.1493299999999995,186679,209.0,1.6746411483253587,1.0713577852891865,100000.00000000001,3.2140733558675594,4.285431141156746,7.499504497024305,22.498513491072917,multiple_events(10),0.0,0.08372718290558226
042_190℃_040_1.5mm.csv,C:/Users/0uh2j/Desktop/実験データ2026/01_本実験データ/202603-4 - 本実験圧力データ/202606・08-実験データ再々/202606・08-直接式樹脂圧力本実験データ再々\1.0～2.0mm\csv\1.5mm\190℃\042_190℃_040_1.5mm.csv,1.0～2.0mm_csv_1.5mm_190℃,nr500,V03,-0.470580002553761,1000000,4.9999999999999996e-06,5.0,0.0705800114944577,0.11860796421021222,0.059304009720683094,15.63058032680303,15.56000031530857,131.18849496254018,2.3262099999999997,2.909715,0.5835049999999999,2.180335,3.0555899999999996,175052,253.25499999999994,1.3820062782570928,1.1425176518977218,100000.00000000001,3.4275529556931654,4.570070607590887,7.997623563284053,17.137764778465826,ok,-2.6645352591003756e-17,0.04960306475078079
042_190℃_040_1.5mm.csv,C:/Users/0uh2j/Desktop/実験データ2026/01_本実験データ/202603-4 - 本実験圧力データ/202606・08-実験データ再々/202606・08-直接式樹脂圧力本実験データ再々\1.0～2.0mm\csv\1.5mm\190℃\042_190℃_040_1.5mm.csv,1.0～2.0mm_csv_1.5mm_190℃,nr500,V04,-2.091480008661747,1000000,4.9999999999999996e-06,5.0,0.03148000627756131,0.08895595934987068,0.05930389925837516,12.691479436457158,12.659999430179596,142.31760887864564,2.3599599999999996,2.93896,0.579,2.21521,3.08371,173701,212.0,1.650943396226415,1.1514038491430678,100000.00000000001,3.454211547429203,4.605615396572271,8.059826944001475,20.72526928457522,multiple_events(9),1.2434497875801754e-16,0.09420089795403157
043_190℃_040_1.5mm.csv,C:/Users/0uh2j/Desktop/実験データ2026/01_本実験データ/202603-4 - 本実験圧力データ/202606・08-実験データ再々/202606・08-直接式樹脂圧力本実験データ再々\1.0～2.0mm\csv\1.5mm\190℃\043_190℃_040_1.5mm.csv,1.0～2.0mm_csv_1.5mm_190℃,nr500,V03,-0.49292000580579043,1000000,4.9999999999999996e-06,5.0,0.07292001146823168,0.11860796421021222,0.059304009720683094,15.59291991043836,15.519999898970127,130.85124597083208,2.3246849999999997,2.914185,0.5894999999999999,2.17731,3.0615599999999996,176851,254.5,1.3752455795677798,1.1308954996013594,100000.00000000001,3.3926864988040784,4.5235819984054375,7.916268497209516,18.09432799362175,ok,4.440892098500626e-18,0.04452722769480631
043_190℃_040_1.5mm.csv,C:/Users/0uh2j/Desktop/実験データ2026/01_本実験データ/202603-4 - 本実験圧力データ/202606・08-実験データ再々/202606・08-直接式樹脂圧力本実験データ再々\1.0～2.0mm\csv\1.5mm\190℃\043_190℃_040_1.5mm.csv,1.0～2.0mm_csv_1.5mm_190℃,nr500,V04,-2.1760400165617466,1000000,4.9999999999999996e-06,5.0,0.016039960533380526,0.08895618027448654,0.029652060091495513,12.636040054708719,12.620000094175339,141.86760329900173,2.364435,2.9464349999999997,0.582,2.2189349999999997,3.091935,174601,213.00499999999997,1.6431539165747284,1.1454688117479281,100000.00000000001,3.4364064352437844,4.581875246991713,8.018281682235497,21.763907423210636,multiple_events(10),1.7763568394002505e-17,0.08572700243781055
044_190℃_040_1.5mm.csv,C:/Users/0uh2j/Desktop/実験データ2026/01_本実験データ/202603-4 - 本実験圧力データ/202606・08-実験データ再々/202606・08-直接式樹脂圧力本実験データ再々\1.0～2.0mm\csv\1.5mm\190℃\044_190℃_040_1.5mm.csv,1.0～2.0mm_csv_1.5mm_190℃,nr500,V03,-0.5145800081267953,1000000,4.9999999999999996e-06,5.0,0.0545800072327256,0.08895601458102464,0.059304009720683094,15.734579559899867,15.679999552667141,176.26688455545835,2.3156999999999996,2.9476999999999998,0.6319999999999999,2.1576999999999997,3.1056999999999997,189601,255.5,1.36986301369863,1.054846757137357,100000.00000000001,3.164540271412071,4.219387028549428,7.383927299961499,16.87754811419771,ok,-1.7763568394002505e-17,0.04131614477616621
044_190℃_040_1.5mm.csv,C:/Users/0uh2j/Desktop/実験データ2026/01_本実験データ/202603-4 - 本実験圧力データ/202606・08-実験データ再々/202606・08-直接式樹脂圧力本実験データ再々\1.0～2.0mm\csv\1.5mm\190℃\044_190℃_040_1.5mm.csv,1.0～2.0mm_csv_1.5mm_190℃,nr500,V04,-2.3095200178027153,1000000,4.9999999999999996e-06,5.0,0.029520016610622424,0.08895595934987068,0.05930389925837516,12.729520570933818,12.700000554323196,142.76728222752465,2.36395,2.94895,0.585,2.2177,3.0951999999999997,175501,216.99999999999997,1.6129032258064517,1.1395946461843525,100000.00000000001,3.4187839385530574,4.55837858473741,7.977162523290467,21.652298277502698,multiple_events(7),1.7763568394002505e-17,0.07098005729111556
045_190℃_040_1.5mm.csv,C:/Users/0uh2j/Desktop/実験データ2026/01_本実験データ/202603-4 - 本実験圧力データ/202606・08-実験データ再々/202606・08-直接式樹脂圧力本実験データ再々\1.0～2.0mm\csv\1.5mm\190℃\045_190℃_040_1.5mm.csv,1.0～2.0mm_csv_1.5mm_190℃,nr500,V03,-0.5331600100547075,1000000,4.9999999999999996e-06,5.0,0.0731600091606378,0.11860801944136619,0.059304009720683094,15.513160267546773,15.440000258386135,130.17669741984767,2.3290599999999997,2.9097999999999997,0.5807399999999999,2.183875,3.054985,174223,253.0,1.383399209486166,1.1479540588785637,100000.00000000001,3.443862176635691,4.591816235514255,8.035678412149945,18.36726494205702,ok,-4.884981308350689e-17,0.0426381807547136
045_190℃_040_1.5mm.csv,C:/Users/0uh2j/Desktop/実験データ2026/01_本実験データ/202603-4 - 本実験圧力データ/202606・08-実験データ再々/202606・08-直接式樹脂圧力本実験データ再々\1.0～2.0mm\csv\1.5mm\190℃\045_190℃_040_1.5mm.csv,1.0～2.0mm_csv_1.5mm_190℃,nr500,V04,-2.4188800084590913,1000000,4.9999999999999996e-06,5.0,0.03887995362281815,0.08895595934987068,0.05930389925837516,12.79887988448143,12.759999930858612,143.4417662865345,2.3665499999999997,2.95755,0.591,2.2188,3.1052999999999997,177301,213.0,1.6431924882629108,1.1280252226439784,100000.00000000001,3.3840756679319353,4.512100890575914,7.8961765585078485,21.43247923023559,multiple_events(14),1.5987211554602254e-16,0.09423981953607981
046_190℃_040_1.5mm.csv,C:/Users/0uh2j/Desktop/実験データ2026/01_本実験データ/202603-4 - 本実験圧力データ/202606・08-実験データ再々/202606・08-直接式樹脂圧力本実験データ再々\1.0～2.0mm\csv\1.5mm\190℃\046_190℃_040_1.5mm.csv,1.0～2.0mm_csv_1.5mm_190℃,nr500,V03,-0.5514000084251165,1000000,4.9999999999999996e-06,5.0,0.07140000425279136,0.11860801944136619,0.029652004860341547,15.511400523409247,15.440000519156456,130.17669961843694,2.3267949999999997,2.9127949999999996,0.586,2.1802949999999996,3.0592949999999997,175801,254.5,1.3752455795677798,1.1376499564848892,100000.00000000001,3.4129498694546676,4.550599825939557,7.963549695394224,18.202399303758227,ok,-4.4408920985006264e-17,0.04286303329546383
046_190℃_040_1.5mm.csv,C:/Users/0uh2j/Desktop/実験データ2026/01_本実験データ/202603-4 - 本実験圧力データ/202606・08-実験データ再々/202606・08-直接式樹脂圧力本実験データ再々\1.0～2.0mm\csv\1.5mm\190℃\046_190℃_040_1.5mm.csv,1.0～2.0mm_csv_1.5mm_190℃,nr500,V04,-2.5332200054824354,1000000,4.9999999999999996e-06,5.0,0.03322000548243542,0.08895618027448654,0.05930412018299103,12.593220425099135,12.5600004196167,141.19311756486272,2.3085449999999996,3.1225449999999997,0.814,2.1050449999999996,3.3260449999999997,244201,213.99999999999997,1.6355140186915889,0.8189974652028452,100000.00000000001,2.4569923956085358,3.275989860811381,7.370977186825607,21.293934095273976,multiple_events(8),1.9539925233402755e-16,0.08259801040734435
047_190℃_040_1.5mm.csv,C:/Users/0uh2j/Desktop/実験データ2026/01_本実験データ/202603-4 - 本実験圧力データ/202606・08-実験データ再々/202606・08-直接式樹脂圧力本実験データ再々\1.0～2.0mm\csv\1.5mm\190℃\047_190℃_040_1.5mm.csv,1.0～2.0mm_csv_1.5mm_190℃,nr500,V03,-0.5853800022229553,1000000,4.9999999999999996e-06,5.0,0.06537999149411922,0.11860796421021222,0.05930395448952913,15.465380355082452,15.400000363588333,129.83951344358698,2.3291749999999998,2.906935,0.5777599999999999,2.184735,3.0513749999999997,173329,252.5,1.386138613861386,1.153875000721172,100000.00000000001,3.461625002163516,4.615500002884688,8.077125005048204,17.30812501081758,ok,4.884981308350689e-17,0.04669320125438583
047_190℃_040_1.5mm.csv,C:/Users/0uh2j/Desktop/実験データ2026/01_本実験データ/202603-4 - 本実験圧力データ/202606・08-実験データ再々/202606・08-直接式樹脂圧力本実験データ再々\1.0～2.0mm\csv\1.5mm\190℃\047_190℃_040_1.5mm.csv,1.0～2.0mm_csv_1.5mm_190℃,nr500,V04,-2.662740023881197,1000000,4.9999999999999996e-06,5.0,0.0427400787174701,0.08895573842525481,0.05930412018299103,12.522740038186312,12.479999959468842,140.2944900508603,2.368925,2.9399249999999997,0.571,2.226175,3.0826749999999996,171301,211.0,1.6587677725118484,1.1675355076736271,100000.00000000001,3.5026065230208814,4.6701420306945085,8.17274855371539,21.015639138125287,ok,-7.105427357601002e-17,0.0853890863850702
048_190℃_040_1.5mm.csv,C:/Users/0uh2j/Desktop/実験データ2026/01_本実験データ/202603-4 - 本実験圧力データ/202606・08-実験データ再々/202606・08-直接式樹脂圧力本実験データ再々\1.0～2.0mm\csv\1.5mm\190℃\048_190℃_040_1.5mm.csv,1.0～2.0mm_csv_1.5mm_190℃,nr500,V03,-0.6132799996435643,1000000,4.9999999999999996e-06,5.0,0.07327998563647276,0.11860796421021222,0.05930395448952913,15.713279904276133,15.63999991863966,131.86298258117347,2.321205,2.910205,0.589,2.173955,3.0574549999999996,176701,254.0,1.3779527559055118,1.1318555073259349,100000.00000000001,3.3955665219778046,4.5274220293037395,7.922988551281544,18.109688117214958,ok,5.329070518200751e-17,0.05381116624037605
048_190℃_040_1.5mm.csv,C:/Users/0uh2j/Desktop/実験データ2026/01_本実験データ/202603-4 - 本実験圧力データ/202606・08-実験データ再々/202606・08-直接式樹脂圧力本実験データ再々\1.0～2.0mm\csv\1.5mm\190℃\048_190℃_040_1.5mm.csv,1.0～2.0mm_csv_1.5mm_190℃,nr500,V04,-2.769100023806095,1000000,4.9999999999999996e-06,5.0,0.04909987598657617,0.11860779851675032,0.029652060091495513,12.74910028129816,12.700000405311584,107.07559337692314,2.3704549999999998,2.942455,0.572,2.227455,3.0854549999999996,171601,208.5,1.6786570743405276,1.1654943735759118,100000.00000000001,3.4964831207277354,4.661977494303647,8.158460615031382,23.309887471518238,ok,8.881784197001253e-17,0.09321796446946527
049_190℃_040_1.5mm.csv,C:/Users/0uh2j/Desktop/実験データ2026/01_本実験データ/202603-4 - 本実験圧力データ/202606・08-実験データ再々/202606・08-直接式樹脂圧力本実験データ再々\1.0～2.0mm\csv\1.5mm\190℃\049_190℃_040_1.5mm.csv,1.0～2.0mm_csv_1.5mm_190℃,nr500,V03,-0.6433600030839444,1000000,4.9999999999999996e-06,5.0,0.08335998579859738,0.11860801944136619,0.059304009720683094,15.463359936326743,15.379999950528145,129.67082683756675,2.3289199999999997,2.9076649999999997,0.578745,2.1842349999999997,3.0523499999999997,173624,254.0,1.3779527559055118,1.1519144818688662,100000.00000000001,3.4557434456065987,4.607657927475465,8.063401373082064,17.278717228032995,ok,4.4408920985006264e-17,0.04939545472546018
049_190℃_040_1.5mm.csv,C:/Users/0uh2j/Desktop/実験データ2026/01_本実験データ/202603-4 - 本実験圧力データ/202606・08-実験データ再々/202606・08-直接式樹脂圧力本実験データ再々\1.0～2.0mm\csv\1.5mm\190℃\049_190℃_040_1.5mm.csv,1.0～2.0mm_csv_1.5mm_190℃,nr500,V04,-2.87354003071785,1000000,4.9999999999999996e-06,5.0,0.013539897203445506,0.08895618027448654,0.059303678333759303,12.453540073633194,12.440000176429749,139.84413604590952,2.35891,2.93767,0.5787599999999999,2.2142199999999996,3.0823599999999995,173629,210.0,1.6666666666666665,1.1518813101498022,100000.00000000001,3.4556439304494067,4.607525240599209,8.063169171048616,20.73386358269644,ok,7.105427357601002e-17,0.09746930565174146
050_190℃_040_1.5mm.csv,C:/Users/0uh2j/Desktop/実験データ2026/01_本実験データ/202603-4 - 本実験圧力データ/202606・08-実験データ再々/202606・08-直接式樹脂圧力本実験データ再々\1.0～2.0mm\csv\1.5mm\190℃\050_190℃_040_1.5mm.csv,1.0～2.0mm_csv_1.5mm_190℃,nr500,V03,-0.6699200101941823,1000000,4.9999999999999996e-06,5.0,0.06992002360522742,0.11860796421021222,0.059304009720683094,15.54992036305368,15.480000339448452,130.51400420306356,2.32799,2.9077349999999997,0.579745,2.183055,3.0526699999999996,173924,254.0,1.3779527559055118,1.1499275545640626,100000.00000000001,3.449782663692188,4.59971021825625,8.049492881948439,17.24891331846094,ok,-4.884981308350689e-17,0.04262386707060837
050_190℃_040_1.5mm.csv,C:/Users/0uh2j/Desktop/実験データ2026/01_本実験データ/202603-4 - 本実験圧力データ/202606・08-実験データ再々/202606・08-直接式樹脂圧力本実験データ再々\1.0～2.0mm\csv\1.5mm\190℃\050_190℃_040_1.5mm.csv,1.0～2.0mm_csv_1.5mm_190℃,nr500,V04,-2.998020014166832,1000000,4.9999999999999996e-06,5.0,0.018019935488700956,0.08895618027448654,0.059303678333759303,12.538019976019859,12.520000040531158,140.74345370831992,2.36448,2.9202399999999997,0.5557599999999999,2.2255399999999996,3.0591799999999996,166729,212.23999999999998,1.6490765171503958,1.199551367788447,100000.00000000001,3.598654103365341,4.798205471153788,8.39685957451913,21.591924620192046,multiple_events(3),8.881784197001253e-17,0.08921702224144981
051_190℃_080_1.5mm.csv,C:/Users/0uh2j/Desktop/実験データ2026/01_本実験データ/202603-4 - 本実験圧力データ/202606・08-実験データ再々/202606・08-直接式樹脂圧力本実験データ再々\1.0～2.0mm\csv\1.5mm\190℃\051_190℃_080_1.5mm.csv,1.0～2.0mm_csv_1.5mm_190℃,nr500,V03,-0.033860000427812335,1000000,4.9999999999999996e-06,5.0,0.0738600023277104,0.11860799872968346,0.059304002816788846,16.613859924133866,16.539999921806157,139.45096535607232,2.122155,2.5401599999999998,0.41800499999999996,2.017655,2.6446599999999996,125402,127.5,2.745098039215686,1.5948708952010335,100000.00000000001,4.784612685603101,6.379483580804134,9.569225371206201,19.138450742412402,ok,6.661338147750939e-19,0.04029268441829027
051_190℃_080_1.5mm.csv,C:/Users/0uh2j/Desktop/実験データ2026/01_本実験データ/202603-4 - 本実験圧力データ/202606・08-実験データ再々/202606・08-直接式樹脂圧力本実験データ再々\1.0～2.0mm\csv\1.5mm\190℃\051_190℃_080_1.5mm.csv,1.0～2.0mm_csv_1.5mm_190℃,nr500,V04,-0.21586000003153458,1000000,4.9999999999999996e-06,5.0,0.0358600077801384,0.08895601458102464,0.059304009720683094,13.555859914200846,13.519999906420708,151.98522517110024,2.1414099999999996,2.5459099999999997,0.40449999999999997,2.040285,2.647035,121351,110.49499999999999,3.167564143173899,1.6481116760471692,100000.00000000001,4.9443350281415075,6.592446704188677,11.536781732330185,23.07356346466037,multiple_events(10),-4.440892098500626e-19,0.07298808580473046
052_190℃_080_1.5mm.csv,C:/Users/0uh2j/Desktop/実験データ2026/01_本実験データ/202603-4 - 本実験圧力データ/202606・08-実験データ再々/202606・08-直接式樹脂圧力本実験データ再々\1.0～2.0mm\csv\1.5mm\190℃\052_190℃_080_1.5mm.csv,1.0～2.0mm_csv_1.5mm_190℃,nr500,V03,-0.035300000419374554,1000000,4.9999999999999996e-06,5.0,0.05530000136932358,0.11860799527773633,0.059304002816788846,16.535299762000797,16.479999760631472,138.94509996599615,2.12214,2.5311399999999997,0.409,2.0198899999999997,2.63339,122701,127.98499999999999,2.73469547212564,1.62997856578186,100000.00000000001,4.88993569734558,6.51991426312744,9.77987139469116,19.55974278938232,ok,-6.661338147750939e-19,0.045798581035064345
052_190℃_080_1.5mm.csv,C:/Users/0uh2j/Desktop/実験データ2026/01_本実験データ/202603-4 - 本実験圧力データ/202606・08-実験データ再々/202606・08-直接式樹脂圧力本実験データ再々\1.0～2.0mm\csv\1.5mm\190℃\052_190℃_080_1.5mm.csv,1.0～2.0mm_csv_1.5mm_190℃,nr500,V04,-0.3054400084191002,1000000,4.9999999999999996e-06,5.0,0.045440003054682154,0.11860801944136619,0.059304009720683094,13.365439951198642,13.319999948143959,112.30269260780207,2.1468849999999997,2.5606449999999996,0.41375999999999996,2.0434449999999997,2.6640849999999996,124129,106.0,3.30188679245283,1.6112270299446547,100000.00000000001,4.833681089833965,6.444908119778619,11.278589209612583,22.557178419225167,ok,-6.661338147750939e-18,0.08603258946146927
053_190℃_080_1.5mm.csv,C:/Users/0uh2j/Desktop/実験データ2026/01_本実験データ/202603-4 - 本実験圧力データ/202606・08-実験データ再々/202606・08-直接式樹脂圧力本実験データ再々\1.0～2.0mm\csv\1.5mm\190℃\053_190℃_080_1.5mm.csv,1.0～2.0mm_csv_1.5mm_190℃,nr500,V03,-0.04936000040266663,1000000,4.9999999999999996e-06,5.0,0.06936000135261566,0.11860799527773633,0.029651997956447303,16.689360343725422,16.620000342372805,140.12546374681466,2.12127,2.5362699999999996,0.415,2.0175199999999998,2.64002,124501,127.50499999999998,2.7449903925336265,1.6064127998971895,100000.00000000001,4.819238399691569,6.425651199588758,9.638476799383138,19.276953598766276,ok,5.3290705182007515e-18,0.046608908925864806
053_190℃_080_1.5mm.csv,C:/Users/0uh2j/Desktop/実験データ2026/01_本実験データ/202603-4 - 本実験圧力データ/202606・08-実験データ再々/202606・08-直接式樹脂圧力本実験データ再々\1.0～2.0mm\csv\1.5mm\190℃\053_190℃_080_1.5mm.csv,1.0～2.0mm_csv_1.5mm_190℃,nr500,V04,-0.40983999634627255,1000000,4.9999999999999996e-06,5.0,0.02984000856522473,0.08895595934987068,0.059304009720683094,13.769839653023519,13.739999644458294,154.4584505060286,2.1420199999999996,2.57028,0.42826,2.0349549999999996,2.677345,128479,108.49999999999999,3.2258064516129035,1.5566746316518654,100000.00000000001,4.670023894955596,6.2266985266074615,10.896722421563057,23.35011947477798,multiple_events(5),2.1316282072803006e-17,0.08791344787776159
054_190℃_080_1.5mm.csv,C:/Users/0uh2j/Desktop/実験データ2026/01_本実験データ/202603-4 - 本実験圧力データ/202606・08-実験データ再々/202606・08-直接式樹脂圧力本実験データ再々\1.0～2.0mm\csv\1.5mm\190℃\054_190℃_080_1.5mm.csv,1.0～2.0mm_csv_1.5mm_190℃,nr500,V03,-0.051820000330917534,1000000,4.9999999999999996e-06,5.0,0.051820000330917534,0.08895600077323615,0.029651997956447303,16.3518199526472,16.299999952316284,183.2366541956819,2.11998,2.5517499999999997,0.43177,2.01204,2.65969,129531,125.74,2.7835215524097343,1.5440319305803245,100000.00000000001,4.632095791740974,6.176127722321298,10.808223514062272,20.07241509754422,ok,1.5543122344752192e-18,0.046962619069663626
054_190℃_080_1.5mm.csv,C:/Users/0uh2j/Desktop/実験データ2026/01_本実験データ/202603-4 - 本実験圧力データ/202606・08-実験データ再々/202606・08-直接式樹脂圧力本実験データ再々\1.0～2.0mm\csv\1.5mm\190℃\054_190℃_080_1.5mm.csv,1.0～2.0mm_csv_1.5mm_190℃,nr500,V04,-0.5339800071297214,1000000,4.9999999999999996e-06,5.0,0.053980002957396245,0.08895601458102464,0.029652004860341547,13.533979530292562,13.479999527335167,151.5355604769934,2.145,2.566,0.421,2.0397499999999997,2.6712499999999997,126301,106.5,3.2863849765258215,1.5835187369854555,100000.00000000001,4.750556210956367,6.334074947941822,11.084631158898189,23.752781054781835,multiple_events(3),3.552713678800501e-17,0.08770039707085231
055_190℃_080_1.5mm.csv,C:/Users/0uh2j/Desktop/実験データ2026/01_本実験データ/202603-4 - 本実験圧力データ/202606・08-実験データ再々/202606・08-直接式樹脂圧力本実験データ再々\1.0～2.0mm\csv\1.5mm\190℃\055_190℃_080_1.5mm.csv,1.0～2.0mm_csv_1.5mm_190℃,nr500,V03,-0.08172000018646941,1000000,4.9999999999999996e-06,5.0,0.04171999828657136,0.11860799872968346,0.059303995912894605,16.501719599643256,16.459999601356685,138.77647188761915,2.1222399999999997,2.5382399999999996,0.416,2.01824,2.6422399999999997,124801,126.0,2.7777777777777777,1.602551261608481,100000.00000000001,4.807653784825443,6.410205046433924,9.615307569650886,19.230615139301772,ok,4.440892098500626e-18,0.04115630688921252
